ID_Transaction,Status Order
TX-004880,Completed
TX-004881,Completed
TX-004882,Completed
TX-004883,Completed
TX-004884,Completed
TX-004885,Completed
TX-004886,Completed
TX-004887,Completed
TX-004888,Return
TX-004889,Pending
TX-004890,Pending
TX-004891,Pending
TX-004892,Completed
TX-004893,Pending
TX-004894,Completed
TX-004895,Canceled
TX-004896,Completed
TX-004897,Pending
TX-004898,Pending
TX-004899,Pending
TX-004900,Canceled
TX-004901,Completed
TX-004902,Pending
TX-004903,Completed
TX-004904,Return
TX-004905,Return
TX-004906,Completed
TX-004907,Completed
TX-004908,Completed
TX-004909,Return
TX-004910,Return
TX-004911,Completed
TX-004912,Canceled
TX-004913,Completed
TX-004914,Completed
TX-004915,Return
TX-004916,Completed
TX-004917,Completed
TX-004918,Completed
TX-004919,Completed
TX-004920,Pending
TX-004921,Completed
TX-004922,Return
TX-004923,Completed
TX-004924,Pending
TX-004925,Pending
TX-004926,Pending
TX-004927,Pending
TX-004928,Return
TX-004929,Pending
TX-004930,Pending
TX-004931,Completed
TX-004932,Return
TX-004933,Completed
TX-004934,Canceled
TX-004935,Completed
TX-004936,Completed
TX-004937,Completed
TX-004938,Completed
TX-004939,Completed
TX-004940,Completed
TX-004941,Completed
TX-004942,Completed
TX-004943,Completed
TX-004944,Completed
TX-004945,Completed
TX-004946,Completed
TX-004947,Completed
TX-004948,Completed
TX-004949,Completed
TX-004950,Completed
TX-004951,Completed
TX-004952,Completed
TX-004953,Completed
TX-004954,Pending
TX-004955,Completed
TX-004956,Canceled
TX-004957,Completed
TX-004958,Completed
TX-004959,Completed
TX-004960,Completed
TX-004961,Completed
TX-004962,Completed
TX-004963,Completed
TX-004964,Completed
TX-004965,Completed
TX-004966,Completed
TX-004967,Pending
TX-004968,Completed
TX-004969,Completed
TX-004970,Pending
TX-004971,Completed
TX-004972,Pending
TX-004973,Completed
TX-004974,Completed
TX-004975,Canceled
TX-004976,Completed
TX-004977,Completed
TX-004978,Completed
TX-004979,Completed
TX-004980,Completed
TX-004981,Completed
TX-004982,Canceled
TX-004983,Completed
TX-004984,Completed
TX-004985,Completed
TX-004986,Completed
TX-004987,Canceled
TX-004988,Pending
TX-004989,Canceled
TX-004990,Completed
TX-004991,Return
TX-004992,Completed
TX-004993,Pending
TX-004994,Completed
TX-004995,Completed
TX-004996,Completed
TX-004997,Completed
TX-004998,Completed
TX-004999,Completed
TX-005000,Completed
TX-005001,Completed
TX-005002,Completed
TX-005003,Pending
TX-005004,Completed
TX-005005,Completed
TX-005006,Completed
TX-005007,Return
TX-005008,Completed
TX-005009,Canceled
TX-005010,Completed
TX-005011,Return
TX-005012,Return
TX-005013,Completed
TX-005014,Return
TX-005015,Return
TX-005016,Return
TX-005017,Completed
TX-005018,Pending
TX-005019,Canceled
TX-005020,Completed
TX-005021,Canceled
TX-005022,Completed
TX-005023,Pending
TX-005024,Canceled
TX-005025,Completed
TX-005026,Completed
TX-005027,Pending
TX-005028,Completed
TX-005029,Completed
TX-005030,Canceled
TX-005031,Completed
TX-005032,Completed
TX-005033,Pending
TX-005034,Pending
TX-005035,Completed
TX-005036,Pending
TX-005037,Pending
TX-005038,Pending
TX-005039,Pending
TX-005040,Completed
TX-005041,Completed
TX-005042,Pending
TX-005043,Completed
TX-005044,Completed
TX-005045,Completed
TX-005046,Completed
TX-005047,Completed
TX-005048,Completed
TX-005049,Completed
TX-005050,Completed
TX-005051,Completed
TX-005052,Completed
TX-005053,Completed
TX-005054,Completed
TX-005055,Pending
TX-005056,Pending
TX-005057,Completed
TX-005058,Completed
TX-005059,Pending
TX-005060,Pending
TX-005061,Completed
TX-005062,Pending
TX-005063,Pending
TX-005064,Pending
TX-005065,Pending
TX-005066,Pending
TX-005067,Pending
TX-005068,Completed
TX-005069,Completed
TX-005070,Completed
TX-005071,Completed
TX-005072,Completed
TX-005073,Pending
TX-005074,Completed
TX-005075,Completed
TX-005076,Completed
TX-005077,Completed
TX-005078,Completed
TX-005079,Completed
TX-005080,Pending
TX-005081,Return
TX-005082,Completed
TX-005083,Completed
TX-005084,Completed
TX-005085,Completed
TX-005086,Completed
TX-005087,Completed
TX-005088,Completed
TX-005089,Completed
TX-005090,Completed
TX-005091,Pending
TX-005092,Completed
TX-005093,Completed
TX-005094,Completed
TX-005095,Pending
TX-005096,Completed
TX-005097,Completed
TX-005098,Completed
TX-005099,Completed
TX-005100,Completed
TX-005101,Completed
TX-005102,Completed
TX-005103,Canceled
TX-005104,Completed
TX-005105,Completed
TX-005106,Completed
TX-005107,Completed
TX-005108,Completed
TX-005109,Completed
TX-005110,Completed
TX-005111,Completed
TX-005112,Completed
TX-005113,Return
TX-005114,Completed
TX-005115,Completed
TX-005116,Completed
TX-005117,Completed
TX-005118,Completed
TX-005119,Completed
TX-005120,Completed
TX-005121,Pending
TX-005122,Completed
TX-005123,Canceled
TX-005124,Completed
TX-005125,Completed
TX-005126,Pending
TX-005127,Completed
TX-005128,Completed
TX-005129,Return
TX-005130,Return
TX-005131,Completed
TX-005132,Return
TX-005133,Completed
TX-005134,Canceled
TX-005135,Pending
TX-005136,Return
TX-005137,Completed
TX-005138,Canceled
TX-005139,Canceled
TX-005140,Completed
TX-005141,Completed
TX-005142,Pending
TX-005143,Completed
TX-005144,Completed
TX-005145,Completed
TX-005146,Completed
TX-005147,Completed
TX-005148,Completed
TX-005149,Completed
TX-005150,Completed
TX-005151,Completed
TX-005152,Completed
TX-005153,Canceled
TX-005154,Completed
TX-005155,Return
TX-005156,Completed
TX-005157,Completed
TX-005158,Completed
TX-005159,Completed
TX-005160,Completed
TX-005161,Pending
TX-005162,Completed
TX-005163,Completed
TX-005164,Canceled
TX-005165,Completed
TX-005166,Pending
TX-005167,Completed
TX-005168,Completed
TX-005169,Completed
TX-005170,Completed
TX-005171,Completed
TX-005172,Completed
TX-005173,Completed
TX-005174,Completed
TX-005175,Completed
TX-005176,Completed
TX-005177,Pending
TX-005178,Completed
TX-005179,Completed
TX-005180,Pending
TX-005181,Completed
TX-005182,Completed
TX-005183,Completed
TX-005184,Completed
TX-005185,Completed
TX-005186,Completed
TX-005187,Completed
TX-005188,Return
TX-005189,Completed
TX-005190,Canceled
TX-005191,Pending
TX-005192,Completed
TX-005193,Completed
TX-005194,Completed
TX-005195,Completed
TX-005196,Canceled
TX-005197,Completed
TX-005198,Pending
TX-005199,Completed
TX-005200,Return
TX-005201,Return
TX-005202,Completed
TX-005203,Completed
TX-005204,Completed
TX-005205,Completed
TX-005206,Completed
TX-005207,Completed
TX-005208,Completed
TX-005209,Completed
TX-005210,Completed
TX-005211,Completed
TX-005212,Completed
TX-005213,Completed
TX-005214,Completed
TX-005215,Completed
TX-005216,Completed
TX-005217,Completed
TX-005218,Completed
TX-005219,Completed
TX-005220,Completed
TX-005221,Completed
TX-005222,Completed
TX-005223,Completed
TX-005224,Pending
TX-005225,Completed
TX-005226,Pending
TX-005227,Completed
TX-005228,Completed
TX-005229,Return
TX-005230,Completed
TX-005231,Return
TX-005232,Completed
TX-005233,Completed
TX-005234,Completed
TX-005235,Completed
TX-005236,Completed
TX-005237,Completed
TX-005238,Completed
TX-005239,Pending
TX-005240,Completed
TX-005241,Completed
TX-005242,Pending
TX-005243,Completed
TX-005244,Completed
TX-005245,Completed
TX-005246,Completed
TX-005247,Completed
TX-005248,Pending
TX-005249,Pending
TX-005250,Canceled
TX-005251,Completed
TX-005252,Pending
TX-005253,Pending
TX-005254,Completed
TX-005255,Pending
TX-005256,Pending
TX-005257,Completed
TX-005258,Completed
TX-005259,Pending
TX-005260,Completed
TX-005261,Completed
TX-005262,Completed
TX-005263,Completed
TX-005264,Completed
TX-005265,Completed
TX-005266,Completed
TX-005267,Completed
TX-005268,Completed
TX-005269,Pending
TX-005270,Completed
TX-005271,Completed
TX-005272,Pending
TX-005273,Completed
TX-005274,Completed
TX-005275,Completed
TX-005276,Return
TX-005277,Completed
TX-005278,Completed
TX-005279,Pending
TX-005280,Return
TX-005281,Completed
TX-005282,Completed
TX-005283,Pending
TX-005284,Pending
TX-005285,Completed
TX-005286,Completed
TX-005287,Completed
TX-005288,Completed
TX-005289,Completed
TX-005290,Completed
TX-005291,Completed
TX-005292,Completed
TX-005293,Completed
TX-005294,Completed
TX-005295,Completed
TX-005296,Completed
TX-005297,Pending
TX-005298,Completed
TX-005299,Pending
TX-005300,Completed
TX-005301,Canceled
TX-005302,Canceled
TX-005303,Canceled
TX-005304,Completed
TX-005305,Completed
TX-005306,Pending
TX-005307,Completed
TX-005308,Completed
TX-005309,Completed
TX-005310,Completed
TX-005311,Completed
TX-005312,Pending
TX-005313,Completed
TX-005314,Completed
TX-005315,Pending
TX-005316,Pending
TX-005317,Completed
TX-005318,Canceled
TX-005319,Pending
TX-005320,Completed
TX-005321,Completed
TX-005322,Completed
TX-005323,Pending
TX-005324,Completed
TX-005325,Completed
TX-005326,Completed
TX-005327,Completed
TX-005328,Completed
TX-005329,Completed
TX-005330,Pending
TX-005331,Completed
TX-005332,Completed
TX-005333,Completed
TX-005334,Pending
TX-005335,Completed
TX-005336,Completed
TX-005337,Completed
TX-005338,Return
TX-005339,Return
TX-005340,Completed
TX-005341,Return
TX-005342,Completed
TX-005343,Return
TX-005344,Pending
TX-005345,Completed
TX-005346,Completed
TX-005347,Completed
TX-005348,Completed
TX-005349,Pending
TX-005350,Pending
TX-005351,Return
TX-005352,Canceled
TX-005353,Completed
TX-005354,Pending
TX-005355,Completed
TX-005356,Canceled
TX-005357,Canceled
TX-005358,Completed
TX-005359,Completed
TX-005360,Completed
TX-005361,Completed
TX-005362,Completed
TX-005363,Return
TX-005364,Completed
TX-005365,Pending
TX-005366,Completed
TX-005367,Completed
TX-005368,Pending
TX-005369,Completed
TX-005370,Completed
TX-005371,Completed
TX-005372,Completed
TX-005373,Completed
TX-005374,Completed
TX-005375,Completed
TX-005376,Completed
TX-005377,Completed
TX-005378,Completed
TX-005379,Completed
TX-005380,Completed
TX-005381,Pending
TX-005382,Completed
TX-005383,Completed
TX-005384,Canceled
TX-005385,Completed
TX-005386,Completed
TX-005387,Completed
TX-005388,Completed
TX-005389,Completed
TX-005390,Completed
TX-005391,Completed
TX-005392,Completed
TX-005393,Completed
TX-005394,Completed
TX-005395,Completed
TX-005396,Completed
TX-005397,Completed
TX-005398,Completed
TX-005399,Completed
TX-005400,Completed
TX-005401,Completed
TX-005402,Completed
TX-005403,Pending
TX-005404,Pending
TX-005405,Completed
TX-005406,Pending
TX-005407,Completed
TX-005408,Completed
TX-005409,Completed
TX-005410,Completed
TX-005411,Completed
TX-005412,Completed
TX-005413,Completed
TX-005414,Return
TX-005415,Completed
TX-005416,Completed
TX-005417,Completed
TX-005418,Canceled
TX-005419,Completed
TX-005420,Completed
TX-005421,Completed
TX-005422,Completed
TX-005423,Completed
TX-005424,Canceled
TX-005425,Completed
TX-005426,Completed
TX-005427,Completed
TX-005428,Completed
TX-005429,Pending
TX-005430,Completed
TX-005431,Completed
TX-005432,Completed
TX-005433,Canceled
TX-005434,Completed
TX-005435,Completed
TX-005436,Completed
TX-005437,Completed
TX-005438,Completed
TX-005439,Completed
TX-005440,Completed
TX-005441,Completed
TX-005442,Completed
TX-005443,Completed
TX-005444,Completed
TX-005445,Canceled
TX-005446,Completed
TX-005447,Completed
TX-005448,Pending
TX-005449,Completed
TX-005450,Completed
TX-005451,Completed
TX-005452,Completed
TX-005453,Completed
TX-005454,Completed
TX-005455,Completed
TX-005456,Completed
TX-005457,Completed
TX-005458,Completed
TX-005459,Completed
TX-005460,Completed
TX-005461,Completed
TX-005462,Completed
TX-005463,Pending
TX-005464,Completed
TX-005465,Completed
TX-005466,Completed
TX-005467,Completed
TX-005468,Completed
TX-005469,Completed
TX-005470,Completed
TX-005471,Completed
TX-005472,Completed
TX-005473,Completed
TX-005474,Completed
TX-005475,Completed
TX-005476,Completed
TX-005477,Completed
TX-005478,Completed
TX-005479,Return
TX-005480,Pending
TX-005481,Completed
TX-005482,Canceled
TX-005483,Canceled
TX-005484,Completed
TX-005485,Pending
TX-005486,Completed
TX-005487,Pending
TX-005488,Canceled
TX-005489,Completed
TX-005490,Pending
TX-005491,Pending
TX-005492,Completed
TX-005493,Completed
TX-005494,Completed
TX-005495,Completed
TX-005496,Pending
TX-005497,Canceled
TX-005498,Completed
TX-005499,Completed
TX-005500,Completed
TX-005501,Completed
TX-005502,Return
TX-005503,Completed
TX-005504,Completed
TX-005505,Completed
TX-005506,Pending
TX-005507,Completed
TX-005508,Pending
TX-005509,Completed
TX-005510,Pending
TX-005511,Completed
TX-005512,Pending
TX-005513,Completed
TX-005514,Completed
TX-005515,Completed
TX-005516,Canceled
TX-005517,Completed
TX-005518,Pending
TX-005519,Completed
TX-005520,Completed
TX-005521,Completed
TX-005522,Completed
TX-005523,Completed
TX-005524,Completed
TX-005525,Completed
TX-005526,Completed
TX-005527,Completed
TX-005528,Completed
TX-005529,Completed
TX-005530,Completed
TX-005531,Completed
TX-005532,Completed
TX-005533,Pending
TX-005534,Completed
TX-005535,Completed
TX-005536,Completed
TX-005537,Completed
TX-005538,Pending
TX-005539,Completed
TX-005540,Completed
TX-005541,Pending
TX-005542,Pending
TX-005543,Pending
TX-005544,Pending
TX-005545,Completed
TX-005546,Completed
TX-005547,Pending
TX-005548,Completed
TX-005549,Canceled
TX-005550,Completed
TX-005551,Completed
TX-005552,Completed
TX-005553,Completed
TX-005554,Pending
TX-005555,Completed
TX-005556,Completed
TX-005557,Completed
TX-005558,Completed
TX-005559,Completed
TX-005560,Completed
TX-005561,Completed
TX-005562,Completed
TX-005563,Completed
TX-005564,Completed
TX-005565,Completed
TX-005566,Completed
TX-005567,Completed
TX-005568,Completed
TX-005569,Pending
TX-005570,Pending
TX-005571,Pending
TX-005572,Pending
TX-005573,Completed
TX-005574,Pending
TX-005575,Pending
TX-005576,Canceled
TX-005577,Completed
TX-005578,Completed
TX-005579,Completed
TX-005580,Canceled
TX-005581,Completed
TX-005582,Completed
TX-005583,Pending
TX-005584,Pending
TX-005585,Completed
TX-005586,Return
TX-005587,Completed
TX-005588,Completed
TX-005589,Completed
TX-005590,Completed
TX-005591,Completed
TX-005592,Pending
TX-005593,Completed
TX-005594,Pending
TX-005595,Completed
TX-005596,Completed
TX-005597,Completed
TX-005598,Completed
TX-005599,Pending
TX-005600,Pending
TX-005601,Completed
TX-005602,Completed
TX-005603,Completed
TX-005604,Completed
TX-005605,Completed
TX-005606,Return
TX-005607,Pending
TX-005608,Completed
TX-005609,Completed
TX-005610,Completed
TX-005611,Canceled
TX-005612,Completed
TX-005613,Completed
TX-005614,Completed
TX-005615,Pending
TX-005616,Completed
TX-005617,Pending
TX-005618,Return
TX-005619,Return
TX-005620,Return
TX-005621,Return
TX-005622,Pending
TX-005623,Completed
TX-005624,Pending
TX-005625,Completed
TX-005626,Pending
TX-005627,Pending
TX-005628,Completed
TX-005629,Completed
TX-005630,Completed
TX-005631,Completed
TX-005632,Completed
TX-005633,Pending
TX-005634,Completed
TX-005635,Completed
TX-005636,Completed
TX-005637,Completed
TX-005638,Pending
TX-005639,Completed
TX-005640,Completed
TX-005641,Pending
TX-005642,Return
TX-005643,Return
TX-005644,Completed
TX-005645,Completed
TX-005646,Completed
TX-005647,Completed
TX-005648,Completed
TX-005649,Completed
TX-005650,Completed
TX-005651,Completed
TX-005652,Completed
TX-005653,Pending
TX-005654,Completed
TX-005655,Completed
TX-005656,Pending
TX-005657,Completed
TX-005658,Completed
TX-005659,Completed
TX-005660,Completed
TX-005661,Completed
TX-005662,Completed
TX-005663,Completed
TX-005664,Completed
TX-005665,Completed
TX-005666,Completed
TX-005667,Completed
TX-005668,Completed
TX-005669,Canceled
TX-005670,Completed
TX-005671,Completed
TX-005672,Completed
TX-005673,Return
TX-005674,Completed
TX-005675,Completed
TX-005676,Completed
TX-005677,Completed
TX-005678,Completed
TX-005679,Completed
TX-005680,Completed
TX-005681,Completed
TX-005682,Completed
TX-005683,Completed
TX-005684,Completed
TX-005685,Completed
TX-005686,Completed
TX-005687,Pending
TX-005688,Completed
TX-005689,Completed
TX-005690,Completed
TX-005691,Completed
TX-005692,Completed
TX-005693,Completed
TX-005694,Completed
TX-005695,Completed
TX-005696,Return
TX-005697,Completed
TX-005698,Pending
TX-005699,Completed
TX-005700,Completed
TX-005701,Completed
TX-005702,Completed
TX-005703,Completed
TX-005704,Completed
TX-005705,Completed
TX-005706,Completed
TX-005707,Completed
TX-005708,Completed
TX-005709,Completed
TX-005710,Completed
TX-005711,Completed
TX-005712,Completed
TX-005713,Canceled
TX-005714,Completed
TX-005715,Canceled
TX-005716,Completed
TX-005717,Completed
TX-005718,Pending
TX-005719,Pending
TX-005720,Return
TX-005721,Canceled
TX-005722,Completed
TX-005723,Canceled
TX-005724,Pending
TX-005725,Completed
TX-005726,Completed
TX-005727,Completed
TX-005728,Completed
TX-005729,Canceled
TX-005730,Completed
TX-005731,Completed
TX-005732,Return
TX-005733,Completed
TX-005734,Pending
TX-005735,Completed
TX-005736,Canceled
TX-005737,Completed
TX-005738,Completed
TX-005739,Completed
TX-005740,Completed
TX-005741,Completed
TX-005742,Return
TX-005743,Completed
TX-005744,Completed
TX-005745,Pending
TX-005746,Completed
TX-005747,Completed
TX-005748,Pending
TX-005749,Completed
TX-005750,Pending
TX-005751,Completed
TX-005752,Pending
TX-005753,Canceled
TX-005754,Canceled
TX-005755,Completed
TX-005756,Completed
TX-005757,Pending
TX-005758,Completed
TX-005759,Completed
TX-005760,Completed
TX-005761,Completed
TX-005762,Completed
TX-005763,Completed
TX-005764,Completed
TX-005765,Completed
TX-005766,Pending
TX-005767,Pending
TX-005768,Completed
TX-005769,Completed
TX-005770,Canceled
TX-005771,Canceled
TX-005772,Completed
TX-005773,Canceled
TX-005774,Canceled
TX-005775,Canceled
TX-005776,Completed
TX-005777,Completed
TX-005778,Completed
TX-005779,Completed
TX-005780,Completed
TX-005781,Pending
TX-005782,Return
TX-005783,Completed
TX-005784,Completed
TX-005785,Completed
TX-005786,Completed
TX-005787,Completed
TX-005788,Completed
TX-005789,Completed
TX-005790,Completed
TX-005791,Canceled
TX-005792,Pending
TX-005793,Completed
TX-005794,Completed
TX-005795,Completed
TX-005796,Completed
TX-005797,Completed
TX-005798,Completed
TX-005799,Return
TX-005800,Return
TX-005801,Canceled
TX-005802,Pending
TX-005803,Completed
TX-005804,Completed
TX-005805,Completed
TX-005806,Completed
TX-005807,Completed
TX-005808,Completed
TX-005809,Completed
TX-005810,Completed
TX-005811,Completed
TX-005812,Completed
TX-005813,Completed
TX-005814,Completed
TX-005815,Completed
TX-005816,Return
TX-005817,Completed
TX-005818,Completed
TX-005819,Completed
TX-005820,Return
TX-005821,Completed
TX-005822,Completed
TX-005823,Canceled
TX-005824,Completed
TX-005825,Completed
TX-005826,Completed
TX-005827,Completed
TX-005828,Completed
TX-005829,Completed
TX-005830,Completed
TX-005831,Completed
TX-005832,Completed
TX-005833,Return
TX-005834,Return
TX-005835,Canceled
TX-005836,Completed
TX-005837,Return
TX-005838,Completed
TX-005839,Return
TX-005840,Pending
TX-005841,Completed
TX-005842,Completed
TX-005843,Completed
TX-005844,Completed
TX-005845,Completed
TX-005846,Completed
TX-005847,Completed
TX-005848,Completed
TX-005849,Completed
TX-005850,Pending
TX-005851,Completed
TX-005852,Completed
TX-005853,Completed
TX-005854,Completed
TX-005855,Completed
TX-005856,Completed
TX-005857,Completed
TX-005858,Completed
TX-005859,Pending
TX-005860,Completed
TX-005861,Completed
TX-005862,Pending
TX-005863,Completed
TX-005864,Completed
TX-005865,Pending
TX-005866,Pending
TX-005867,Completed
TX-005868,Completed
TX-005869,Completed
TX-005870,Completed
TX-005871,Canceled
TX-005872,Completed
TX-005873,Completed
TX-005874,Completed
TX-005875,Completed
TX-005876,Completed
TX-005877,Completed
TX-005878,Completed
TX-005879,Canceled
TX-005880,Completed
TX-005881,Completed
TX-005882,Pending
TX-005883,Pending
TX-005884,Completed
TX-005885,Completed
TX-005886,Pending
TX-005887,Pending
TX-005888,Completed
TX-005889,Pending
TX-005890,Completed
TX-005891,Completed
TX-005892,Pending
TX-005893,Pending
TX-005894,Canceled
TX-005895,Completed
TX-005896,Completed
TX-005897,Completed
TX-005898,Completed
TX-005899,Pending
TX-005900,Completed
TX-005901,Completed
TX-005902,Completed
TX-005903,Pending
TX-005904,Completed
TX-005905,Completed
TX-005906,Canceled
TX-005907,Completed
TX-005908,Completed
TX-005909,Completed
TX-005910,Completed
TX-005911,Completed
TX-005912,Completed
TX-005913,Pending
TX-005914,Pending
TX-005915,Completed
TX-005916,Completed
TX-005917,Completed
TX-005918,Completed
TX-005919,Completed
TX-005920,Completed
TX-005921,Completed
TX-005922,Pending
TX-005923,Completed
TX-005924,Canceled
TX-005925,Pending
TX-005926,Pending
TX-005927,Canceled
TX-005928,Completed
TX-005929,Completed
TX-005930,Completed
TX-005931,Completed
TX-005932,Canceled
TX-005933,Completed
TX-005934,Completed
TX-005935,Completed
TX-005936,Completed
TX-005937,Completed
TX-005938,Pending
TX-005939,Pending
TX-005940,Completed
TX-005941,Completed
TX-005942,Pending
TX-005943,Completed
TX-005944,Completed
TX-005945,Completed
TX-005946,Canceled
TX-005947,Completed
TX-005948,Canceled
TX-005949,Pending
TX-005950,Completed
TX-005951,Canceled
TX-005952,Completed
TX-005953,Pending
TX-005954,Completed
TX-005955,Completed
TX-005956,Canceled
TX-005957,Pending
TX-005958,Completed
TX-005959,Completed
TX-005960,Pending
TX-005961,Completed
TX-005962,Return
TX-005963,Completed
TX-005964,Canceled
TX-005965,Completed
TX-005966,Completed
TX-005967,Completed
TX-005968,Completed
TX-005969,Canceled
TX-005970,Canceled
TX-005971,Completed
TX-005972,Pending
TX-005973,Canceled
TX-005974,Canceled
TX-005975,Completed
TX-005976,Completed
TX-005977,Completed
TX-005978,Completed
TX-005979,Completed
TX-005980,Completed
TX-005981,Completed
TX-005982,Completed
TX-005983,Completed
TX-005984,Canceled
TX-005985,Completed
TX-005986,Canceled
TX-005987,Canceled
TX-005988,Completed
TX-005989,Completed
TX-005990,Completed
TX-005991,Canceled
TX-005992,Completed
TX-005993,Completed
TX-005994,Completed
TX-005995,Completed
TX-005996,Completed
TX-005997,Completed
TX-005998,Completed
TX-005999,Pending
TX-006000,Completed
TX-006001,Pending
TX-006002,Pending
TX-006003,Completed
TX-006004,Pending
TX-006005,Completed
TX-006006,Completed
TX-006007,Pending
TX-006008,Return
TX-006009,Completed
TX-006010,Return
TX-006011,Completed
TX-006012,Completed
TX-006013,Completed
TX-006014,Completed
TX-006015,Canceled
TX-006016,Completed
TX-006017,Completed
TX-006018,Completed
TX-006019,Completed
TX-006020,Return
TX-006021,Canceled
TX-006022,Completed
TX-006023,Completed
TX-006024,Completed
TX-006025,Completed
TX-006026,Completed
TX-006027,Completed
TX-006028,Pending
TX-006029,Completed
TX-006030,Completed
TX-006031,Pending
TX-006032,Completed
TX-006033,Completed
TX-006034,Completed
TX-006035,Completed
TX-006036,Completed
TX-006037,Completed
TX-006038,Completed
TX-006039,Completed
TX-006040,Completed
TX-006041,Completed
TX-006042,Completed
TX-006043,Completed
TX-006044,Pending
TX-006045,Pending
TX-006046,Completed
TX-006047,Pending
TX-006048,Completed
TX-006049,Completed
TX-006050,Pending
TX-006051,Canceled
TX-006052,Pending
TX-006053,Pending
TX-006054,Completed
TX-006055,Completed
TX-006056,Canceled
TX-006057,Completed
TX-006058,Completed
TX-006059,Completed
TX-006060,Completed
TX-006061,Completed
TX-006062,Canceled
TX-006063,Completed
TX-006064,Pending
TX-006065,Completed
TX-006066,Completed
TX-006067,Completed
TX-006068,Pending
TX-006069,Completed
TX-006070,Completed
TX-006071,Completed
TX-006072,Completed
TX-006073,Pending
TX-006074,Canceled
TX-006075,Completed
TX-006076,Return
TX-006077,Pending
TX-006078,Canceled
TX-006079,Completed
TX-006080,Pending
TX-006081,Completed
TX-006082,Completed
TX-006083,Completed
TX-006084,Completed
TX-006085,Completed
TX-006086,Pending
TX-006087,Completed
TX-006088,Completed
TX-006089,Pending
TX-006090,Canceled
TX-006091,Completed
TX-006092,Pending
TX-006093,Completed
TX-006094,Pending
TX-006095,Completed
TX-006096,Pending
TX-006097,Completed
TX-006098,Return
TX-006099,Completed
TX-006100,Completed
TX-006101,Completed
TX-006102,Pending
TX-006103,Pending
TX-006104,Completed
TX-006105,Completed
TX-006106,Completed
TX-006107,Completed
TX-006108,Completed
TX-006109,Completed
TX-006110,Completed
TX-006111,Pending
TX-006112,Completed
TX-006113,Completed
TX-006114,Completed
TX-006115,Completed
TX-006116,Pending
TX-006117,Completed
TX-006118,Completed
TX-006119,Completed
TX-006120,Completed
TX-006121,Completed
TX-006122,Completed
TX-006123,Completed
TX-006124,Completed
TX-006125,Completed
TX-006126,Canceled
TX-006127,Completed
TX-006128,Completed
TX-006129,Pending
TX-006130,Completed
TX-006131,Completed
TX-006132,Completed
TX-006133,Completed
TX-006134,Pending
TX-006135,Completed
TX-006136,Completed
TX-006137,Pending
TX-006138,Canceled
TX-006139,Completed
TX-006140,Completed
TX-006141,Pending
TX-006142,Completed
TX-006143,Completed
TX-006144,Canceled
TX-006145,Completed
TX-006146,Completed
TX-006147,Completed
TX-006148,Completed
TX-006149,Completed
TX-006150,Completed
TX-006151,Completed
TX-006152,Completed
TX-006153,Completed
TX-006154,Pending
TX-006155,Pending
TX-006156,Completed
TX-006157,Return
TX-006158,Pending
TX-006159,Completed
TX-006160,Completed
TX-006161,Completed
TX-006162,Completed
TX-006163,Completed
TX-006164,Pending
TX-006165,Completed
TX-006166,Completed
TX-006167,Completed
TX-006168,Completed
TX-006169,Completed
TX-006170,Pending
TX-006171,Pending
TX-006172,Pending
TX-006173,Pending
TX-006174,Pending
TX-006175,Completed
TX-006176,Pending
TX-006177,Completed
TX-006178,Pending
TX-006179,Pending
TX-006180,Completed
TX-006181,Completed
TX-006182,Pending
TX-006183,Pending
TX-006184,Completed
TX-006185,Completed
TX-006186,Completed
TX-006187,Completed
TX-006188,Completed
TX-006189,Completed
TX-006190,Completed
TX-006191,Completed
TX-006192,Completed
TX-006193,Completed
TX-006194,Completed
TX-006195,Completed
TX-006196,Completed
TX-006197,Completed
TX-006198,Pending
TX-006199,Completed
TX-006200,Completed
TX-006201,Completed
TX-006202,Completed
TX-006203,Pending
TX-006204,Completed
TX-006205,Completed
TX-006206,Completed
TX-006207,Completed
TX-006208,Pending
TX-006209,Completed
TX-006210,Completed
TX-006211,Completed
TX-006212,Completed
TX-006213,Completed
TX-006214,Completed
TX-006215,Completed
TX-006216,Completed
TX-006217,Completed
TX-006218,Completed
TX-006219,Completed
TX-006220,Pending
TX-006221,Pending
TX-006222,Canceled
TX-006223,Canceled
TX-006224,Completed
TX-006225,Completed
TX-006226,Completed
TX-006227,Completed
TX-006228,Return
TX-006229,Completed
TX-006230,Completed
TX-006231,Completed
TX-006232,Completed
TX-006233,Completed
TX-006234,Pending
TX-006235,Canceled
TX-006236,Completed
TX-006237,Pending
TX-006238,Pending
TX-006239,Completed
TX-006240,Completed
TX-006241,Completed
TX-006242,Completed
TX-006243,Pending
TX-006244,Completed
TX-006245,Completed
TX-006246,Completed
TX-006247,Completed
TX-006248,Canceled
TX-006249,Canceled
TX-006250,Completed
TX-006251,Pending
TX-006252,Completed
TX-006253,Return
TX-006254,Completed
TX-006255,Completed
TX-006256,Completed
TX-006257,Completed
TX-006258,Completed
TX-006259,Completed
TX-006260,Completed
TX-006261,Completed
TX-006262,Completed
TX-006263,Completed
TX-006264,Canceled
TX-006265,Completed
TX-006266,Pending
TX-006267,Canceled
TX-006268,Completed
TX-006269,Completed
TX-006270,Completed
TX-006271,Completed
TX-006272,Canceled
TX-006273,Return
TX-006274,Pending
